Lake,Year,Date,Depth_m,Temp_C,DO_mgL,O2Sat%,SpecificConductivity_uscm
S3,2017,3-Aug-17,3.876,12.294,11.22,104.8,39.5
S3,2017,3-Aug-17,3.892,12.286,11.22,104.8,39.5
S3,2017,3-Aug-17,3.91,12.277,11.22,104.8,39.5
S3,2017,3-Aug-17,3.924,12.268,11.22,104.8,39.5
S3,2017,3-Aug-17,3.942,12.259,11.22,104.7,39.5
S3,2017,3-Aug-17,3.958,12.25,11.22,104.7,39.5
S3,2017,3-Aug-17,3.977,12.241,11.22,104.7,39.5
S3,2017,3-Aug-17,3.993,12.233,11.22,104.7,39.5
S3,2017,3-Aug-17,4.012,12.225,11.22,104.6,39.5
S3,2017,3-Aug-17,4.029,12.219,11.22,104.6,39.5
S3,2017,3-Aug-17,4.049,12.211,11.22,104.6,39.5
S3,2017,3-Aug-17,4.066,12.203,11.22,104.6,39.5
S3,2017,3-Aug-17,4.087,12.192,11.22,104.5,39.5
S3,2017,3-Aug-17,4.106,12.181,11.21,104.5,39.5
S3,2017,3-Aug-17,4.127,12.17,11.21,104.5,39.5
S3,2017,3-Aug-17,4.144,12.158,11.21,104.4,39.5
S3,2017,3-Aug-17,4.162,12.147,11.21,104.4,39.5
S3,2017,3-Aug-17,4.181,12.136,11.21,104.4,39.5
S3,2017,3-Aug-17,4.195,12.128,11.21,104.3,39.5
S3,2017,3-Aug-17,4.213,12.125,11.21,104.3,39.5
S3,2017,3-Aug-17,4.227,12.124,11.21,104.3,39.5
S3,2017,3-Aug-17,4.245,12.124,11.21,104.3,39.5
S3,2017,3-Aug-17,4.26,12.125,11.21,104.3,39.6
S3,2017,3-Aug-17,4.278,12.126,11.21,104.3,39.5
S3,2017,3-Aug-17,4.294,12.126,11.21,104.3,39.5
S3,2017,3-Aug-17,4.312,12.121,11.21,104.3,39.5
S3,2017,3-Aug-17,4.328,12.118,11.21,104.3,39.5
S3,2017,3-Aug-17,4.345,12.112,11.21,104.3,39.5
S3,2017,3-Aug-17,4.361,12.101,11.21,104.3,39.6
S3,2017,3-Aug-17,4.376,12.09,11.21,104.2,39.6
S3,2017,3-Aug-17,4.391,12.078,11.21,104.2,39.6
S3,2017,3-Aug-17,4.405,12.067,11.21,104.2,39.6
S3,2017,3-Aug-17,4.419,12.058,11.21,104.2,39.5
S3,2017,3-Aug-17,4.431,12.052,11.21,104.2,39.5
S3,2017,3-Aug-17,4.444,12.045,11.21,104.2,39.5
S3,2017,3-Aug-17,4.455,12.039,11.22,104.2,39.5
S3,2017,3-Aug-17,4.467,12.035,11.22,104.2,39.5
S3,2017,3-Aug-17,4.478,12.032,11.22,104.2,39.5
S3,2017,3-Aug-17,4.491,12.029,11.22,104.2,39.5
S3,2017,3-Aug-17,4.501,12.026,11.22,104.2,39.5
S3,2017,3-Aug-17,4.512,12.024,11.22,104.2,39.5
S3,2017,3-Aug-17,4.522,12.022,11.22,104.2,39.5
S3,2017,3-Aug-17,4.534,12.018,11.22,104.2,39.6
S3,2017,3-Aug-17,4.544,12.015,11.22,104.2,39.6
S3,2017,3-Aug-17,4.557,12.011,11.22,104.2,39.6
S3,2017,3-Aug-17,4.568,12.007,11.22,104.1,39.6
S3,2017,3-Aug-17,4.582,12.005,11.22,104.1,39.6
S3,2017,3-Aug-17,4.594,12.002,11.22,104.1,39.6
S3,2017,3-Aug-17,4.61,11.998,11.22,104.1,39.6
S3,2017,3-Aug-17,4.625,11.995,11.22,104.1,39.6
S3,2017,3-Aug-17,4.644,11.992,11.22,104.1,39.6
S3,2017,3-Aug-17,4.663,11.989,11.22,104.1,39.6
S3,2017,3-Aug-17,4.68,11.986,11.22,104.1,39.6
S3,2017,3-Aug-17,4.699,11.985,11.22,104.1,39.6
S3,2017,3-Aug-17,4.714,11.983,11.22,104.1,39.6
S3,2017,3-Aug-17,4.733,11.98,11.23,104.1,39.6
S3,2017,3-Aug-17,4.751,11.977,11.23,104.1,39.6
S3,2017,3-Aug-17,4.773,11.973,11.23,104.1,39.6
S3,2017,3-Aug-17,4.791,11.97,11.23,104.1,39.5
S3,2017,3-Aug-17,4.812,11.968,11.23,104.1,39.5
S3,2017,3-Aug-17,4.827,11.966,11.23,104.1,39.5
S3,2017,3-Aug-17,4.848,11.963,11.23,104.1,39.5
S3,2017,3-Aug-17,4.865,11.961,11.23,104.2,39.5
S3,2017,3-Aug-17,4.886,11.956,11.24,104.2,39.5
S3,2017,3-Aug-17,4.904,11.95,11.24,104.2,39.5
S3,2017,3-Aug-17,4.927,11.941,11.24,104.1,39.5
S3,2017,3-Aug-17,4.945,11.933,11.24,104.1,39.4
S3,2017,3-Aug-17,4.967,11.92,11.24,104.1,39.4
S3,2017,3-Aug-17,4.992,11.907,11.25,104.2,39.4
S3,2017,3-Aug-17,5.011,11.896,11.25,104.2,39.3
S3,2017,3-Aug-17,5.032,11.883,11.25,104.2,39.3
S3,2017,3-Aug-17,5.049,11.876,11.26,104.2,39.2
S3,2017,3-Aug-17,5.063,11.871,11.26,104.2,39.2
S3,2017,3-Aug-17,5.082,11.868,11.26,104.2,39.2
S3,2017,3-Aug-17,5.1,11.865,11.26,104.2,39.2
S3,2017,3-Aug-17,5.115,11.862,11.26,104.2,39.2
S3,2017,3-Aug-17,5.132,11.86,11.27,104.2,39.2
S3,2017,3-Aug-17,5.147,11.857,11.27,104.2,39.2
S3,2017,3-Aug-17,5.162,11.856,11.27,104.2,39.2
S3,2017,3-Aug-17,5.172,11.856,11.27,104.2,39.2
S3,2017,3-Aug-17,5.183,11.853,11.27,104.3,39.2
S3,2017,3-Aug-17,5.199,11.851,11.27,104.3,39.1
S3,2017,3-Aug-17,5.209,11.849,11.28,104.3,39.1
S3,2017,3-Aug-17,5.223,11.846,11.28,104.3,39.1
S3,2017,3-Aug-17,5.237,11.843,11.28,104.3,39.1
S3,2017,3-Aug-17,5.248,11.841,11.28,104.3,39
S3,2017,3-Aug-17,5.258,11.838,11.28,104.3,39
S3,2017,3-Aug-17,5.266,11.835,11.28,104.3,39
S3,2017,3-Aug-17,5.275,11.833,11.28,104.3,39
S3,2017,3-Aug-17,5.283,11.831,11.28,104.3,39
S3,2017,3-Aug-17,5.292,11.832,11.28,104.3,38.9
S3,2017,3-Aug-17,5.299,11.832,11.28,104.3,38.9
S3,2017,3-Aug-17,5.308,11.831,11.29,104.3,38.9
S3,2017,3-Aug-17,5.313,11.831,11.29,104.3,38.9
S3,2017,3-Aug-17,5.321,11.832,11.29,104.3,38.8
S3,2017,3-Aug-17,5.326,11.833,11.29,104.3,38.8
S3,2017,3-Aug-17,5.332,11.833,11.29,104.3,38.8
S3,2017,3-Aug-17,5.337,11.832,11.29,104.3,38.8
S3,2017,3-Aug-17,5.344,11.829,11.29,104.3,38.8
S3,2017,3-Aug-17,5.351,11.825,11.29,104.3,38.8
S3,2017,3-Aug-17,5.361,11.82,11.29,104.3,38.8
S3,2017,3-Aug-17,5.371,11.813,11.29,104.3,38.8
S3,2017,3-Aug-17,5.385,11.806,11.29,104.3,38.8
S3,2017,3-Aug-17,5.397,11.797,11.29,104.3,38.8
S3,2017,3-Aug-17,5.41,11.785,11.29,104.2,38.8
S3,2017,3-Aug-17,5.424,11.774,11.29,104.2,38.8
S3,2017,3-Aug-17,5.442,11.764,11.29,104.2,38.8
S3,2017,3-Aug-17,5.459,11.751,11.29,104.2,38.8
S3,2017,3-Aug-17,5.473,11.742,11.29,104.2,38.8
S3,2017,3-Aug-17,5.49,11.733,11.3,104.2,38.8
S3,2017,3-Aug-17,5.504,11.723,11.3,104.2,38.7
S3,2017,3-Aug-17,5.519,11.717,11.3,104.2,38.7
S3,2017,3-Aug-17,5.532,11.712,11.3,104.2,38.7
S3,2017,3-Aug-17,5.547,11.708,11.3,104.2,38.7
S3,2017,3-Aug-17,5.559,11.703,11.3,104.2,38.7
S3,2017,3-Aug-17,5.575,11.698,11.31,104.2,38.6
S3,2017,3-Aug-17,5.589,11.692,11.31,104.2,38.6
S3,2017,3-Aug-17,5.606,11.684,11.31,104.2,38.6
S3,2017,3-Aug-17,5.624,11.676,11.31,104.2,38.6
S3,2017,3-Aug-17,5.641,11.667,11.31,104.1,38.6
S3,2017,3-Aug-17,5.662,11.655,11.31,104.1,38.6
S3,2017,3-Aug-17,5.68,11.647,11.31,104.1,38.5
S3,2017,3-Aug-17,5.701,11.638,11.31,104.1,38.5
S3,2017,3-Aug-17,5.719,11.63,11.31,104.1,38.5
S3,2017,3-Aug-17,5.734,11.624,11.31,104,38.5
S3,2017,3-Aug-17,5.756,11.618,11.31,104,38.4
S3,2017,3-Aug-17,5.775,11.615,11.31,104,38.4
S3,2017,3-Aug-17,5.799,11.612,11.31,104,38.4
S3,2017,3-Aug-17,5.82,11.611,11.31,104,38.3
S3,2017,3-Aug-17,5.834,11.61,11.31,104,38.3
S3,2017,3-Aug-17,5.853,11.608,11.31,104,38.3
S3,2017,3-Aug-17,5.868,11.606,11.31,104,38.2
S3,2017,3-Aug-17,5.885,11.605,11.31,104,38.2
S3,2017,3-Aug-17,5.899,11.603,11.31,104,38.2
S3,2017,3-Aug-17,5.913,11.601,11.31,104,38.2
S3,2017,3-Aug-17,5.923,11.599,11.31,103.9,38.2
S3,2017,3-Aug-17,5.936,11.597,11.3,103.9,38.1
S3,2017,3-Aug-17,5.948,11.596,11.3,103.9,38.1
S3,2017,3-Aug-17,5.963,11.595,11.3,103.9,38.1
S3,2017,3-Aug-17,5.976,11.594,11.3,103.9,38.1
S3,2017,3-Aug-17,5.991,11.593,11.3,103.9,38.1
S3,2017,3-Aug-17,6.004,11.591,11.3,103.9,38.1
S3,2017,3-Aug-17,6.02,11.59,11.3,103.9,38.1
S3,2017,3-Aug-17,6.034,11.589,11.3,103.9,38.1
S3,2017,3-Aug-17,6.05,11.587,11.3,103.9,38.1
S3,2017,3-Aug-17,6.066,11.586,11.3,103.9,38.1
S3,2017,3-Aug-17,6.079,11.585,11.3,103.9,38.1
S3,2017,3-Aug-17,6.091,11.584,11.3,103.9,38.1
S3,2017,3-Aug-17,6.106,11.583,11.3,103.9,38.1
S3,2017,3-Aug-17,6.119,11.582,11.3,103.9,38.1
S3,2017,3-Aug-17,6.13,11.582,11.3,103.9,38
S3,2017,3-Aug-17,6.143,11.581,11.3,103.9,38
S3,2017,3-Aug-17,6.155,11.58,11.3,103.9,38
S3,2017,3-Aug-17,6.17,11.579,11.3,103.9,38
S3,2017,3-Aug-17,6.183,11.577,11.3,103.9,38
S3,2017,3-Aug-17,6.199,11.575,11.3,103.9,38
S3,2017,3-Aug-17,6.213,11.573,11.3,103.9,38
S3,2017,3-Aug-17,6.229,11.571,11.3,103.8,37.9
S3,2017,3-Aug-17,6.243,11.569,11.3,103.8,37.9
S3,2017,3-Aug-17,6.258,11.567,11.3,103.8,37.9
S3,2017,3-Aug-17,6.274,11.566,11.3,103.8,37.9
S3,2017,3-Aug-17,6.285,11.565,11.3,103.8,37.9
S3,2017,3-Aug-17,6.299,11.563,11.3,103.8,37.9
S3,2017,3-Aug-17,6.316,11.562,11.3,103.8,37.9
S3,2017,3-Aug-17,6.332,11.558,11.3,103.8,37.9
S3,2017,3-Aug-17,6.351,11.554,11.3,103.8,37.8
S3,2017,3-Aug-17,6.368,11.55,11.3,103.8,37.8
S3,2017,3-Aug-17,6.39,11.545,11.3,103.7,37.8
S3,2017,3-Aug-17,6.408,11.539,11.3,103.7,37.7
S3,2017,3-Aug-17,6.429,11.533,11.3,103.7,37.7
S3,2017,3-Aug-17,6.451,11.529,11.3,103.7,37.7
S3,2017,3-Aug-17,6.47,11.523,11.3,103.7,37.6
S3,2017,3-Aug-17,6.492,11.519,11.3,103.7,37.6
S3,2017,3-Aug-17,6.51,11.516,11.3,103.7,37.6
S3,2017,3-Aug-17,6.53,11.514,11.3,103.7,37.6
S3,2017,3-Aug-17,6.548,11.514,11.3,103.7,37.6
S3,2017,3-Aug-17,6.568,11.516,11.3,103.7,37.6
S3,2017,3-Aug-17,6.585,11.516,11.3,103.7,37.6
S3,2017,3-Aug-17,6.606,11.513,11.3,103.7,37.5
S3,2017,3-Aug-17,6.624,11.513,11.3,103.7,37.5
S3,2017,3-Aug-17,6.641,11.513,11.3,103.7,37.5
S3,2017,3-Aug-17,6.658,11.513,11.3,103.7,37.5
S3,2017,3-Aug-17,6.674,11.513,11.3,103.7,37.4
S3,2017,3-Aug-17,6.688,11.512,11.3,103.7,37.4
S3,2017,3-Aug-17,6.703,11.509,11.31,103.7,37.4
S3,2017,3-Aug-17,6.715,11.507,11.31,103.7,37.3
S3,2017,3-Aug-17,6.729,11.506,11.31,103.7,37.3
S3,2017,3-Aug-17,6.74,11.505,11.31,103.7,37.3
S3,2017,3-Aug-17,6.759,11.502,11.31,103.7,37.3
S3,2017,3-Aug-17,6.773,11.499,11.31,103.7,37.2
S3,2017,3-Aug-17,6.791,11.495,11.31,103.7,37.2
S3,2017,3-Aug-17,6.807,11.49,11.31,103.7,37.1
S3,2017,3-Aug-17,6.824,11.487,11.31,103.7,37.1
S3,2017,3-Aug-17,6.841,11.484,11.31,103.7,37
S3,2017,3-Aug-17,6.855,11.481,11.31,103.7,37
S3,2017,3-Aug-17,6.87,11.478,11.31,103.7,37
S3,2017,3-Aug-17,6.881,11.476,11.31,103.7,36.9
S3,2017,3-Aug-17,6.892,11.474,11.31,103.7,36.9
S3,2017,3-Aug-17,6.9,11.474,11.31,103.7,36.9
S3,2017,3-Aug-17,6.906,11.473,11.31,103.7,36.8
S3,2017,3-Aug-17,6.916,11.471,11.31,103.7,36.8
S3,2017,3-Aug-17,6.925,11.469,11.31,103.7,36.8
S3,2017,3-Aug-17,6.933,11.467,11.31,103.7,36.8
S3,2017,3-Aug-17,6.941,11.464,11.31,103.7,36.7
S3,2017,3-Aug-17,6.952,11.461,11.31,103.7,36.7
S3,2017,3-Aug-17,6.964,11.458,11.31,103.7,36.7
S3,2017,3-Aug-17,6.977,11.453,11.31,103.7,36.6
S3,2017,3-Aug-17,6.987,11.449,11.32,103.7,36.6
S3,2017,3-Aug-17,7.001,11.446,11.32,103.7,36.6
S3,2017,3-Aug-17,7.012,11.442,11.32,103.7,36.6
S3,2017,3-Aug-17,7.025,11.44,11.32,103.7,36.6
S3,2017,3-Aug-17,7.037,11.436,11.32,103.7,36.6
S3,2017,3-Aug-17,7.047,11.433,11.32,103.7,36.6
S3,2017,3-Aug-17,7.066,11.429,11.32,103.7,36.6
S3,2017,3-Aug-17,7.081,11.424,11.32,103.7,36.6
S3,2017,3-Aug-17,7.097,11.42,11.32,103.7,36.6
S3,2017,3-Aug-17,7.118,11.415,11.32,103.7,36.6
S3,2017,3-Aug-17,7.135,11.409,11.32,103.7,36.6
S3,2017,3-Aug-17,7.147,11.405,11.32,103.6,36.6
S3,2017,3-Aug-17,7.16,11.404,11.32,103.6,36.6
S3,2017,3-Aug-17,7.175,11.402,11.32,103.6,36.6
S3,2017,3-Aug-17,7.186,11.398,11.32,103.6,36.6
S3,2017,3-Aug-17,7.199,11.395,11.32,103.6,36.6
S3,2017,3-Aug-17,7.21,11.391,11.32,103.6,36.6
S3,2017,3-Aug-17,7.222,11.389,11.32,103.6,36.6
S3,2017,3-Aug-17,7.231,11.387,11.32,103.6,36.6
S3,2017,3-Aug-17,7.243,11.384,11.32,103.6,36.6
S3,2017,3-Aug-17,7.254,11.38,11.32,103.5,36.6
S3,2017,3-Aug-17,7.269,11.377,11.32,103.5,36.5
S3,2017,3-Aug-17,7.283,11.375,11.32,103.5,36.5
S3,2017,3-Aug-17,7.299,11.374,11.32,103.5,36.5
S3,2017,3-Aug-17,7.313,11.372,11.32,103.5,36.5
S3,2017,3-Aug-17,7.328,11.371,11.32,103.5,36.5
S3,2017,3-Aug-17,7.343,11.368,11.32,103.5,36.5
S3,2017,3-Aug-17,7.356,11.366,11.32,103.5,36.4
S3,2017,3-Aug-17,7.37,11.363,11.32,103.5,36.4
S3,2017,3-Aug-17,7.386,11.36,11.32,103.5,36.4
S3,2017,3-Aug-17,7.401,11.358,11.32,103.5,36.4
S3,2017,3-Aug-17,7.414,11.356,11.32,103.5,36.3
S3,2017,3-Aug-17,7.429,11.354,11.32,103.5,36.3
S3,2017,3-Aug-17,7.442,11.351,11.32,103.5,36.2
S3,2017,3-Aug-17,7.458,11.348,11.32,103.5,36.2
S3,2017,3-Aug-17,7.47,11.345,11.32,103.5,36.1
S3,2017,3-Aug-17,7.484,11.341,11.32,103.5,36.1
S3,2017,3-Aug-17,7.502,11.337,11.32,103.5,36
S3,2017,3-Aug-17,7.522,11.331,11.33,103.5,36
S3,2017,3-Aug-17,7.536,11.326,11.33,103.5,35.9
S3,2017,3-Aug-17,7.553,11.321,11.33,103.5,35.8
S3,2017,3-Aug-17,7.57,11.314,11.33,103.5,35.8
S3,2017,3-Aug-17,7.585,11.308,11.33,103.5,35.7
S3,2017,3-Aug-17,7.604,11.301,11.34,103.5,35.7
S3,2017,3-Aug-17,7.62,11.295,11.34,103.5,35.6
S3,2017,3-Aug-17,7.641,11.289,11.34,103.5,35.5
S3,2017,3-Aug-17,7.659,11.284,11.34,103.5,35.5
S3,2017,3-Aug-17,7.68,11.279,11.34,103.5,35.5
S3,2017,3-Aug-17,7.699,11.275,11.34,103.5,35.4
S3,2017,3-Aug-17,7.716,11.272,11.35,103.5,35.4
S3,2017,3-Aug-17,7.739,11.269,11.35,103.5,35.3
S3,2017,3-Aug-17,7.762,11.268,11.35,103.6,35.3
S3,2017,3-Aug-17,7.781,11.268,11.35,103.6,35.3
S3,2017,3-Aug-17,7.803,11.267,11.35,103.6,35.2
S3,2017,3-Aug-17,7.823,11.265,11.35,103.6,35.2
S3,2017,3-Aug-17,7.846,11.263,11.35,103.6,35.2
S3,2017,3-Aug-17,7.865,11.26,11.35,103.6,35.2
S3,2017,3-Aug-17,7.887,11.259,11.35,103.6,35.2
S3,2017,3-Aug-17,7.905,11.257,11.35,103.6,35.2
S3,2017,3-Aug-17,7.926,11.255,11.35,103.5,35.2
S3,2017,3-Aug-17,7.945,11.251,11.35,103.5,35.2
S3,2017,3-Aug-17,7.967,11.247,11.35,103.5,35.2
S3,2017,3-Aug-17,7.982,11.244,11.35,103.5,35.2
S3,2017,3-Aug-17,8.007,11.241,11.35,103.5,35.2
S3,2017,3-Aug-17,8.028,11.237,11.35,103.5,35.2
S3,2017,3-Aug-17,8.046,11.234,11.35,103.4,35.2
S3,2017,3-Aug-17,8.066,11.232,11.34,103.4,35.2
S3,2017,3-Aug-17,8.083,11.23,11.34,103.4,35.2
S3,2017,3-Aug-17,8.096,11.229,11.34,103.4,35.2
S3,2017,3-Aug-17,8.115,11.228,11.34,103.4,35.2
S3,2017,3-Aug-17,8.131,11.228,11.34,103.4,35.2
S3,2017,3-Aug-17,8.149,11.228,11.34,103.4,35.2
S3,2017,3-Aug-17,8.166,11.228,11.34,103.4,35.2
S3,2017,3-Aug-17,8.181,11.229,11.34,103.3,35.2
S3,2017,3-Aug-17,8.198,11.229,11.33,103.3,35.2
S3,2017,3-Aug-17,8.212,11.229,11.33,103.3,35.2
S3,2017,3-Aug-17,8.228,11.228,11.33,103.3,35.2
S3,2017,3-Aug-17,8.242,11.229,11.33,103.3,35.2
S3,2017,3-Aug-17,8.258,11.228,11.33,103.3,35.2
S3,2017,3-Aug-17,8.272,11.227,11.33,103.3,35.2
S3,2017,3-Aug-17,8.289,11.226,11.33,103.3,35.2
S3,2017,3-Aug-17,8.304,11.224,11.33,103.3,35.2
S3,2017,3-Aug-17,8.321,11.222,11.33,103.3,35.2
S3,2017,3-Aug-17,8.338,11.221,11.33,103.2,35.1
S3,2017,3-Aug-17,8.359,11.219,11.33,103.2,35.1
S3,2017,3-Aug-17,8.377,11.215,11.33,103.2,35.1
S3,2017,3-Aug-17,8.398,11.213,11.32,103.2,35
S3,2017,3-Aug-17,8.415,11.211,11.33,103.2,35
S3,2017,3-Aug-17,8.436,11.209,11.33,103.2,34.9
S3,2017,3-Aug-17,8.453,11.208,11.33,103.2,34.9
S3,2017,3-Aug-17,8.473,11.207,11.33,103.2,34.8
S3,2017,3-Aug-17,8.49,11.206,11.33,103.2,34.8
S3,2017,3-Aug-17,8.51,11.205,11.33,103.2,34.8
S3,2017,3-Aug-17,8.527,11.204,11.33,103.2,34.8
S3,2017,3-Aug-17,8.546,11.204,11.33,103.3,34.8
S3,2017,3-Aug-17,8.564,11.203,11.33,103.3,34.7
S3,2017,3-Aug-17,8.58,11.203,11.33,103.3,34.7
S3,2017,3-Aug-17,8.597,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.612,11.202,11.33,103.3,34.7
S3,2017,3-Aug-17,8.629,11.202,11.33,103.3,34.7
S3,2017,3-Aug-17,8.644,11.202,11.33,103.3,34.7
S3,2017,3-Aug-17,8.661,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.676,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.692,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.706,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.722,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.736,11.202,11.34,103.3,34.7
S3,2017,3-Aug-17,8.751,11.201,11.34,103.3,34.7
S3,2017,3-Aug-17,8.767,11.201,11.34,103.3,34.7
S3,2017,3-Aug-17,8.78,11.2,11.34,103.3,34.7
S3,2017,3-Aug-17,8.796,11.199,11.33,103.3,34.7
S3,2017,3-Aug-17,8.809,11.198,11.34,103.3,34.7
S3,2017,3-Aug-17,8.822,11.196,11.34,103.3,34.7
S3,2017,3-Aug-17,8.833,11.194,11.34,103.3,34.6
S3,2017,3-Aug-17,8.845,11.191,11.34,103.3,34.6
S3,2017,3-Aug-17,8.855,11.189,11.34,103.2,34.6
S3,2017,3-Aug-17,8.865,11.187,11.34,103.3,34.6
S3,2017,3-Aug-17,8.874,11.185,11.34,103.2,34.6
S3,2017,3-Aug-17,8.885,11.183,11.34,103.2,34.6
S3,2017,3-Aug-17,8.892,11.182,11.34,103.2,34.6
S3,2017,3-Aug-17,8.902,11.18,11.34,103.2,34.7
S3,2017,3-Aug-17,8.911,11.179,11.34,103.2,34.7
S3,2017,3-Aug-17,8.921,11.178,11.34,103.2,34.7
S3,2017,3-Aug-17,8.929,11.176,11.34,103.2,34.7
S3,2017,3-Aug-17,8.938,11.174,11.34,103.2,34.7
S3,2017,3-Aug-17,8.947,11.173,11.34,103.2,34.7
S3,2017,3-Aug-17,8.957,11.171,11.33,103.2,34.7
S3,2017,3-Aug-17,8.967,11.169,11.34,103.2,34.7
S3,2017,3-Aug-17,8.98,11.167,11.33,103.2,34.7
S3,2017,3-Aug-17,8.992,11.165,11.33,103.2,34.7
S3,2017,3-Aug-17,9.003,11.164,11.33,103.2,34.7
S3,2017,3-Aug-17,9.016,11.162,11.33,103.1,34.7
S3,2017,3-Aug-17,9.028,11.162,11.33,103.1,34.7
S3,2017,3-Aug-17,9.041,11.16,11.33,103.1,34.7
S3,2017,3-Aug-17,9.054,11.159,11.33,103.1,34.7
S3,2017,3-Aug-17,9.073,11.159,11.33,103.1,34.7
S3,2017,3-Aug-17,9.091,11.158,11.33,103.1,34.7
S3,2017,3-Aug-17,9.106,11.157,11.32,103.1,34.7
S3,2017,3-Aug-17,9.125,11.157,11.32,103.1,34.8
S3,2017,3-Aug-17,9.142,11.155,11.32,103.1,34.8
S3,2017,3-Aug-17,9.161,11.154,11.32,103,34.8
S3,2017,3-Aug-17,9.177,11.154,11.32,103,34.8
S3,2017,3-Aug-17,9.196,11.153,11.32,103,34.8
S3,2017,3-Aug-17,9.214,11.152,11.32,103,34.8
S3,2017,3-Aug-17,9.236,11.15,11.32,103,34.8
S3,2017,3-Aug-17,9.252,11.149,11.32,103,34.8
S3,2017,3-Aug-17,9.274,11.148,11.32,103,34.8
S3,2017,3-Aug-17,9.294,11.147,11.31,103,34.8
S3,2017,3-Aug-17,9.317,11.146,11.31,103,34.8
S3,2017,3-Aug-17,9.343,11.145,11.31,102.9,34.8
S3,2017,3-Aug-17,9.359,11.144,11.31,102.9,34.8
S3,2017,3-Aug-17,9.378,11.144,11.31,102.9,34.8
S3,2017,3-Aug-17,9.4,11.144,11.31,102.9,34.8
S3,2017,3-Aug-17,9.42,11.144,11.31,102.9,34.8
S3,2017,3-Aug-17,9.443,11.143,11.31,102.9,34.8
S3,2017,3-Aug-17,9.463,11.143,11.31,102.9,34.8
S3,2017,3-Aug-17,9.486,11.143,11.31,102.9,34.7
S3,2017,3-Aug-17,9.509,11.142,11.31,102.9,34.7
S3,2017,3-Aug-17,9.528,11.141,11.31,102.9,34.7
S3,2017,3-Aug-17,9.551,11.141,11.31,102.9,34.7
S3,2017,3-Aug-17,9.572,11.14,11.31,102.9,34.7
S3,2017,3-Aug-17,9.595,11.14,11.31,102.9,34.7
S3,2017,3-Aug-17,9.615,11.139,11.31,102.9,34.7
S3,2017,3-Aug-17,9.637,11.139,11.31,102.9,34.7
S3,2017,3-Aug-17,9.653,11.138,11.31,102.9,34.7
S3,2017,3-Aug-17,9.675,11.138,11.31,102.9,34.7
S3,2017,3-Aug-17,9.693,11.138,11.31,102.9,34.7
S3,2017,3-Aug-17,9.713,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.729,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.748,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.763,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.781,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.795,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.811,11.137,11.31,102.9,34.7
S3,2017,3-Aug-17,9.827,11.136,11.31,102.9,34.7
S3,2017,3-Aug-17,9.839,11.136,11.31,102.9,34.7
S3,2017,3-Aug-17,9.852,11.135,11.31,102.9,34.7
S3,2017,3-Aug-17,9.865,11.135,11.31,102.9,34.7
S3,2017,3-Aug-17,9.878,11.135,11.31,102.9,34.7
S3,2017,3-Aug-17,9.893,11.134,11.31,102.9,34.7
S3,2017,3-Aug-17,9.906,11.134,11.31,102.9,34.7
S3,2017,3-Aug-17,9.922,11.134,11.31,102.9,34.7
S3,2017,3-Aug-17,9.935,11.134,11.31,102.9,34.7
S3,2017,3-Aug-17,9.95,11.133,11.31,102.8,34.7
S3,2017,3-Aug-17,9.963,11.133,11.31,102.8,34.7
S3,2017,3-Aug-17,9.976,11.133,11.31,102.8,34.7
S3,2017,3-Aug-17,9.989,11.132,11.31,102.8,34.7
S3,2017,3-Aug-17,10.005,11.131,11.31,102.8,34.7
S3,2017,3-Aug-17,10.018,11.131,11.3,102.8,34.7
S3,2017,3-Aug-17,10.034,11.13,11.3,102.8,34.7
S3,2017,3-Aug-17,10.047,11.129,11.3,102.8,34.7
S3,2017,3-Aug-17,10.062,11.129,11.3,102.8,34.7
S3,2017,3-Aug-17,10.079,11.128,11.3,102.8,34.7
S3,2017,3-Aug-17,10.093,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.109,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.12,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.135,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.148,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.164,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.177,11.127,11.3,102.8,34.7
S3,2017,3-Aug-17,10.193,11.126,11.3,102.8,34.7
S3,2017,3-Aug-17,10.207,11.126,11.3,102.8,34.7
S3,2017,3-Aug-17,10.223,11.126,11.3,102.8,34.6
S3,2017,3-Aug-17,10.236,11.126,11.3,102.8,34.6
S3,2017,3-Aug-17,10.252,11.126,11.3,102.8,34.6
