Lake,Year,Date,Month,LAB ID,Depth,Conductivity,TDS,Hardness,pH,TSS,IB,Turbidity,Alkalinity,Bicarbonate,Carbonate,Hydroxide,Chloride,Fluoride,Sulphate,AmmoniaN,NitrateN,NitriteN,Orthophosphate ,Phosphorus,TKN,Total Nitrogen,Aluminum,Antimony ,Arsenic,Barium ,Beryllium,Bismuth,Boron ,Cadmium,Calcium,Cesium,Chromium,Cobalt,Copper,Iron,Lead,Lithium,Magnesium,Manganese,Mercury,Molybdenum,Nickel,Potassium,Rubidium,Selenium,Silicon,Silver,Sodium,Strontium,Sulfur,Tellurium,Thallium,Thorium,Tin,Titanium,Tungsten,Uranium,Vanadium,Zinc,Zirconium,TOC,Radium.226,Notes,Nitrate and Nitrite (as N),Anion Sum,Cation Sum,,,,,
Vulture,2017,4-Aug-17,August,L1971951-7,Top,12,8.6,4.53,6.74,<3.0,,0.27,3.7,3.7,<1.0,<1.0,<0.50,0.017,1.44,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,0.208,,0.0093,<0.000020,0.000164,0.00354,<0.000010,<0.0000050,<0.0050,<0.0000050,0.747,<0.000010,<0.00010,0.0000232,0.00061,0.009,<0.000010,0.00127,0.647,0.002,<0.0000050,<0.000050,0.000381,0.518,0.0011,<0.000040,0.073,<0.0000050,0.463,0.00517,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,0.0000195,<0.000050,0.00075,<0.000060,2.48,,,,,,,,,,
Vulture,2017,4-Aug-17,August,L1971951-6,Mid,11.9,8.2,4.31,6.72,<3.0,,0.27,3.6,3.6,<1.0,<1.0,<0.50,0.017,1.45,<0.0050,<0.0030,<0.0010,<0.0010,0.0023,0.128,,0.00876,<0.000020,0.000141,0.00238,<0.000010,<0.0000050,<0.0050,<0.0000050,0.752,<0.000010,<0.00010,0.0000205,0.00049,0.0083,<0.000010,0.00094,0.59,0.00219,<0.0000050,<0.000050,0.000392,0.48,0.00121,<0.000040,0.07,<0.0000050,0.432,0.00529,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,0.000014,<0.000050,0.00053,<0.000060,2.34,,,,,,,,,,
Vulture,2017,4-Aug-17,August,L1971951-5,Mid,11.9,8.3,4.19,6.71,<3.0,,0.28,3.6,3.6,<1.0,<1.0,<0.50,0.017,1.45,<0.0050,<0.0030,<0.0010,<0.0010,0.0028,0.125,,0.00907,<0.000020,0.000145,0.00228,<0.000010,<0.0000050,<0.0050,<0.0000050,0.724,<0.000010,<0.00010,0.0000203,0.00049,0.0088,<0.000010,0.00097,0.578,0.00232,<0.0000050,<0.000050,0.000407,0.467,0.00119,<0.000040,0.071,<0.0000050,0.422,0.00521,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,0.0000144,<0.000050,0.00061,<0.000060,2.43,,,,,,,,,,
AEMP-EB,2018,18-Apr-18,April,L2084055-1,,<2.0,<1.0,<0.50,5.34,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,0.00097,<0.000060,<0.50,,,,,,,,,,
AEMP-EB,2018,12-Apr-18,April,L2081010-2,,<2.0,<1.0,<0.50,5.24,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,0.014,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-EB,2018,14-Jul-18,July,L2131505-1,,<2.0,<1.0,<0.50,5.22,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,0.00565,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,0.00018,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-EB,2018,28-Jul-18,August,L2139843-2,,2.1,<1.0,<0.50,5.34,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,0.0121,<0.000020,<0.000020,0.000032,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,0.0035,<0.000010,<0.00050,0.0198,<0.000050,<0.0000050,<0.000050,0.000073,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,0.000038,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-EB,2018,6-Sep-18,September,L2162377-1,,<2.0,<1.0,<0.50,5.53,<3.0,,0.15,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,0.00179,<0.000020,<0.000020,0.000086,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,20-Apr-18,April,L2085563-1,,<2.0,<1.0,<0.50,5.35,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,20-Apr-18,April,L2085563-3,,<2.0,<1.0,<0.50,5.32,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,16-Apr-18,April,L2082340-1,,<2.0,<1.0,<0.50,5.35,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,12-Apr-18,April,L2081010-1,,<2.0,<1.0,<0.50,5.33,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,14-Apr-18,April,L2082304-1,,<2.0,<1.0,<0.50,5.23,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,14-Jul-18,July,L2131505-2,,<2.0,<1.0,<0.50,5.44,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,30-Jul-18,August,L2139983-1,,<2.0,<1.0,<0.50,5.63,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,0.000022,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,5-Aug-18,August,L2143038-1,,<2.0,<1.0,<0.50,5.48,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,4-Aug-18,August,L2143029-1,,<2.0,<1.0,<0.50,5.71,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-EB,2018,28-Jul-18,August,L2139843-1,,<2.0,<1.0,<0.50,5.31,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,0.0063,<0.050,,0.00323,<0.000020,<0.000020,0.000505,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,0.000011,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,0.0000212,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,0.000152,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,7-Aug-18,August,L2145153-1,,<2.0,<1.0,<0.50,5.58,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,6-Aug-18,August,L2145160-1,,<2.0,<1.0,<0.50,5.5,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.020,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,0.00075,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-FB,2018,6-Sep-18,September,L2162377-2,,<2.0,<1.0,<0.50,5.59,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,20-Apr-18,April,L2085563-2,,<2.0,<1.0,<0.50,5.33,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,20-Apr-18,April,L2085563-4,,<2.0,<1.0,<0.50,5.26,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,16-Apr-18,April,L2082340-2,,<2.0,<1.0,<0.50,5.3,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,12-Apr-18,April,L2081010-3,,<2.0,<1.0,<0.50,5.31,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,0.015,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,14-Apr-18,April,L2082304-2,,<2.0,<1.0,<0.50,5.27,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,14-Jul-18,July,L2131505-3,,<2.0,<1.0,<0.50,5.4,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,30-Jul-18,August,L2139983-2,,<2.0,<1.0,<0.50,5.67,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,5-Aug-18,August,L2143038-2,,<2.0,<1.0,<0.50,5.44,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,4-Aug-18,August,L2143029-2,,<2.0,<1.0,<0.50,5.71,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,7-Aug-18,August,L2145153-2,,<2.0,<1.0,<0.50,5.45,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,6-Aug-18,August,L2145160-2,,<2.0,<1.0,<0.50,5.57,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,0.0014,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,0.000058,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
AEMP-TB,2018,6-Sep-18,September,L2162377-3,,<2.0,<1.0,<0.50,5.64,<3.0,,<0.10,<1.0,<1.0,<1.0,<1.0,<0.50,<0.010,<0.30,<0.0050,<0.0030,<0.0010,<0.0010,<0.0020,<0.050,,<0.00070,<0.000020,<0.000020,<0.000020,<0.000010,<0.0000050,<0.0050,<0.0000050,<0.020,<0.000010,<0.00010,<0.0000050,<0.00010,<0.0010,<0.000010,<0.00050,<0.0050,<0.000050,<0.0000050,<0.000050,<0.000050,<0.050,<0.00020,<0.000040,<0.050,<0.0000050,<0.010,<0.000050,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,<0.0000030,<0.000050,<0.00050,<0.000060,<0.50,,,,,,,,,,
Counts,2018,12-Apr-18,April,L2081010-4,Deep,19.6,12.6,6.93,6.99,<3.0,,0.22,6.8,6.8,<1.0,<1.0,<0.50,0.031,1.67,0.0094,0.137,<0.0010,0.001,0.005,0.106,,0.00076,<0.000020,0.000188,0.00291,<0.000010,<0.0000050,<0.0050,<0.0000050,1.19,<0.000010,<0.00010,0.000174,0.00039,0.0826,<0.000010,0.00136,0.963,0.131,<0.0000050,<0.000050,0.000656,0.756,0.00136,<0.000040,0.602,<0.0000050,0.888,0.00796,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,0.0000042,<0.000050,<0.00050,<0.000060,2.19,,,,,,,,,,
Counts,2018,12-Apr-18,April,L2081010-5,Deep,19.8,12.7,6.83,7.02,<3.0,,0.23,7.3,7.3,<1.0,<1.0,<0.50,0.031,1.64,0.0125,0.142,<0.0010,0.0012,0.0041,0.107,,0.00081,<0.000020,0.000197,0.00298,<0.000010,<0.0000050,<0.0050,<0.0000050,1.17,<0.000010,<0.00010,0.000206,0.00037,0.0902,<0.000010,0.00128,0.948,0.151,<0.0000050,<0.000050,0.000658,0.744,0.00137,<0.000040,0.661,<0.0000050,0.829,0.00766,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,0.0000033,<0.000050,<0.00050,<0.000060,2.08,,,,,,,,,,
Counts,2018,12-Apr-18,April,L2081010-6,Mid,18.5,12.1,6.37,6.91,<3.0,,0.22,6.6,6.6,<1.0,<1.0,<0.50,0.031,1.82,<0.0050,0.0519,<0.0010,0.0012,0.0056,0.12,,0.00088,<0.000020,0.000203,0.00199,<0.000010,<0.000010,<0.0050,<0.0000050,1.02,<0.000010,<0.00010,0.000011,0.00058,0.0092,<0.000010,0.00126,0.928,0.00199,<0.0000050,<0.000050,0.000364,0.747,0.00132,<0.000040,0.146,<0.0000050,0.857,0.00682,<0.50,<0.00020,<0.0000020,<0.00010,<0.000020,<0.00050,<0.00010,0.0000054,<0.000050,0.00211,<0.000060,2.51,,,,,,,,,,
