"site","site_type","year","wshed","concent","body","Alkalinity","Aluminum","AmmoniaN","Antimony","Arsenic","Barium","Beryllium","Bicarbonate","Boron","Cadmium","Calcium","Carbonate","Chloride","Chromium","Cobalt","Conductivity","Copper","Fluoride","Hardness","Hydroxide","Iron","Lead","Magnesium","Manganese","Mercury","Molybdenum","Nickel","NitrateN","NitriteN","Orthophosphate","pH","Phosphorus","Potassium","Selenium","Silicon","Silver","Sodium","Strontium","TDS","TKN","TOC","TSS","Turbidity","Uranium","Vanadium","Zinc","easting","northing","row_ind"
"Moose",FALSE,"2010","koala",50,"lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516644,7172813,211
"Moose",FALSE,"2011","koala",50,"lake",42.2,0.0149666666666667,0.0193333333333333,0.00113833333333333,0.000427,0.0802333333333333,5e-06,42.2,0.01955,0.000128166666666667,31.6333333333333,1,133.5,7.66666666666667e-05,5e-05,774,0.001475,NA,139,1,0.0138333333333333,1.1e-05,14.5666666666667,0.00396666666666667,1e-05,0.0682666666666667,0.00305166666666667,3.21,0.0215833333333333,5e-04,7.965,0.00548333333333333,23.75,0.0001805,0.131,5e-06,73.5833333333333,0.640333333333333,429.5,0.38,3.79833333333333,1.5,0.54,0.000411666666666667,8.56666666666667e-05,0.00283333333333333,516644,7172813,212
"Moose",FALSE,"2012","koala",50,"lake",47.2166666666667,0.0178833333333333,0.01225,0.00117166666666667,0.000548666666666667,0.0712666666666667,5e-06,47.2166666666667,0.0314666666666667,1.5e-05,31.9333333333333,1,129.166666666667,5e-05,5e-05,783.5,0.00111166666666667,NA,134.666666666667,1,0.0166666666666667,8.55e-05,13.3666666666667,0.004925,1e-05,0.07855,0.003215,3.01166666666667,0.0178166666666667,5e-04,7.96333333333333,0.00591666666666667,27.35,0.000281333333333333,0.025,5e-06,96.9833333333333,0.634166666666667,463.833333333333,0.439166666666667,4.56333333333333,1.5,0.526666666666667,0.000522333333333333,8.48333333333333e-05,7e-04,516644,7172813,213
"Moose",FALSE,"2013","koala",50,"lake",61.1333333333333,0.0185166666666667,0.00853333333333333,0.00109166666666667,0.000467666666666667,0.0602,5e-06,61.1333333333333,0.0300333333333333,1.29166666666667e-05,25.45,1,123,7.83333333333333e-05,5e-05,811.5,0.00109166666666667,NA,108.5,1,0.0158333333333333,9.66666666666667e-06,10.9383333333333,0.00296166666666667,5e-06,0.0736,0.00293833333333333,2.48,0.0128,5e-04,8.00666666666667,0.0057,27.6833333333333,0.0002685,0.132,5e-06,99.4666666666667,0.561166666666667,466.833333333333,1.54083333333333,4.33833333333333,1.5,0.578333333333333,0.000569666666666667,0.0001015,5e-04,516644,7172813,214
"Moose",FALSE,"2014","koala",50,"lake",42.425,0.01955,0.0345,0.000645,0.00042975,0.039875,5e-06,42.425,0.02285,7.5e-06,14.8,1,76.725,6.5e-05,5e-05,534,0.00135,NA,64.975,1,0.0295,5e-06,6.805,0.006065,5e-06,0.0455,0.002195,1.033,0.0092,5e-04,7.92,0.006075,17.175,0.00017,0.0895,5e-06,62.325,0.336,294.75,0.5025,NA,1.875,0.675,0.00035125,9.4e-05,5e-04,516644,7172813,215
"Moose",FALSE,"2015","koala",50,"lake",32.45,0.023,0.0046,0.0003075,0.0003275,0.022875,5e-06,32.45,0.013925,5e-06,9.585,0.5,43.375,1e-04,5e-05,326,0.0012225,0.041,42.15,0.5,0.03175,8.5e-06,4.425,0.00601,2.5e-06,0.024225,0.0017025,0.073775,0.000875,5e-04,7.68,0.00295,10.95,7.625e-05,0.025,5e-06,37.175,0.188,178.75,0.448,5.88,1.5,0.565,0.0002155,7.875e-05,0.00085,516644,7172813,216
"Moose",FALSE,"2016","koala",50,"lake",56.65,0.0156833333333333,0.00821666666666667,0.00101833333333333,0.0005345,0.0621333333333333,5e-06,56.65,0.0326166666666667,5e-06,26.4666666666667,0.5,150,0.000115,5e-05,955,0.00110333333333333,0.05,120.833333333333,0.5,0.0128333333333333,1.95e-05,13.2833333333333,0.00377,2.5e-06,0.0798333333333333,0.00351,2.76166666666667,0.0176166666666667,5e-04,7.875,0.00565,33.3333333333333,0.000423333333333333,0.025,5e-06,117.833333333333,0.5945,539.5,0.396666666666667,4.11666666666667,1.5,0.55,0.000641333333333333,0.000165166666666667,0.00123333333333333,516644,7172813,217
"Moose",FALSE,"2017","koala",50,"lake",55.65,0.0165,0.00636666666666667,0.0009845,0.0004335,0.0642333333333333,5e-06,55.65,0.0319166666666667,1.83333333333333e-05,29.85,0.5,161,9.16666666666667e-05,4.54166666666667e-05,951,0.001045,0.025,145.5,0.5,0.0177666666666667,9.66666666666667e-06,17.2166666666667,0.00450833333333333,3.2e-06,0.0816166666666667,0.00297833333333333,2.21666666666667,0.0123333333333333,5e-04,7.91166666666667,0.00406666666666667,30.2333333333333,0.000403833333333333,0.0296666666666667,2.5e-06,120.166666666667,0.672833333333333,557.166666666667,0.564833333333333,4.305,1.5,0.451666666666667,0.000646333333333333,9.1e-05,0.000346666666666667,516644,7172813,218
"Moose",FALSE,"2018","koala",50,"lake",48.0166666666667,0.017855,0.0064,0.000591333333333333,0.0003645,0.05185,5e-06,48.0166666666667,0.0231333333333333,1e-05,24.05,0.5,119.7,8e-05,4.81166666666667e-05,718.833333333333,0.00109,0.0466666666666667,117.1,0.5,0.0262833333333333,5e-06,13.8566666666667,0.00848333333333333,2.5e-06,0.0516666666666667,0.00230333333333333,0.734333333333333,0.00211666666666667,5e-04,7.80333333333333,0.00755,24.9,0.000192666666666667,0.0293333333333333,2.5e-06,86.1666666666667,0.528333333333333,417.166666666667,0.467,5.25833333333333,1.75,0.776666666666667,0.000510833333333333,5.05e-05,0.00025,516644,7172813,219
"Moose",FALSE,"2019","koala",50,"lake",52.25,0.024,0.0115,0.000612166666666667,0.000351666666666667,0.0550333333333333,2.5e-06,52.25,0.0267,1e-05,27.25,0.5,139.833333333333,0.00013,4.09833333333333e-05,839.833333333333,0.00100583333333333,0.0336666666666667,135.833333333333,0.5,0.0337,1.58333333333333e-05,16.4833333333333,0.00592333333333333,2.5e-06,0.0595833333333333,0.002335,0.721333333333333,0.00418333333333333,0.000633333333333333,7.85333333333333,0.00391666666666667,28.9833333333333,0.000224166666666667,0.0868333333333333,2.5e-06,92.7666666666667,0.6265,545.666666666667,0.560166666666667,5.41,1.5,0.536666666666667,0.000564,0.000101166666666667,0.00025,516644,7172813,220
"Moose",FALSE,"2020","koala",50,"lake",40.6166666666667,0.0270666666666667,0.03,0.000619833333333333,0.000320166666666667,0.0500666666666667,5e-06,40.6445846666667,0.0271833333333333,2.5e-06,28.2,0.25,138.333333333333,0.000149166666666667,9.38333333333333e-05,804.166666666667,0.00101116666666667,0.0413333333333333,131.5,0.25,0.0450333333333333,1.305e-05,14.8333333333333,0.0166333333333333,9.5e-07,0.0342,0.00321,1.43333333333333,0.00293333333333333,5e-04,7.00166666666667,0.0036,24.8333333333333,0.000297166666666667,0.171666666666667,2.5e-06,71.0833333333333,0.583,433.333333333333,0.508333333333333,4.41666666666667,0.683333333333333,0.325,0.000379833333333333,2.98333333333333e-05,7.66666666666667e-05,516644,7172813,221
"Moose",FALSE,"2021","koala",50,"lake",61.85,0.0231333333333333,0.00565,0.000733666666666667,0.0003155,0.0588833333333333,5e-06,61.9233333333333,0.0232166666666667,2.5e-06,33.9666666666667,0.25,155,0.000148,0.000112916666666667,900.666666666667,0.00110516666666667,0.0456666666666667,165.166666666667,0.25,0.04205,4.4e-06,19.55,0.025665,1.125e-06,0.07465,0.00411833333333333,1.65,0.00531666666666667,5e-04,6.87,0.00328333333333333,34.3666666666667,0.000355,0.1375,2.5e-06,75.9833333333333,0.651166666666667,520,0.227,4.98333333333333,1.11666666666667,0.758333333333333,0.000398666666666667,0.000152,0.000996666666666667,516644,7172813,222
"Nanuq",TRUE,"1997","reference",0,"lake",3.77777777777778,0.00633333333333333,0.00144444444444444,3e-05,9.44444444444444e-05,0.00155111111111111,0.00025,NA,0.000611111111111111,2.5e-05,0.588888888888889,NA,0.25,0.00025,0.000105555555555556,9.77777777777778,0.000311111111111111,NA,3.24,NA,0.005,3.61111111111111e-05,0.377666666666667,0.00220222222222222,5e-06,2.5e-05,0.000211111111111111,0.00333333333333333,0.00116666666666667,5e-04,6.35666666666667,0.00166666666666667,1,5e-04,0.108888888888889,5e-06,1,0.00406666666666667,5,NA,NA,0.833333333333333,NA,1.11111111111111e-05,5e-04,0.00144444444444444,534101,7199228,223
"Nanuq",TRUE,"1998","reference",0,"lake",NA,0.00159166666666667,0.007375,1e-04,0.0001075,0.00133666666666667,1e-04,NA,0.000875,2.5e-05,NA,NA,NA,0.000289166666666667,5e-05,13.9333333333333,3e-04,NA,3,NA,0.002875,2.5e-05,0.377166666666667,0.000554166666666667,1e-05,3e-05,0.000123333333333333,0.003,NA,5e-04,6.8075,0.00216666666666667,NA,5e-05,NA,5e-05,NA,NA,NA,NA,NA,2.25,0.245833333333333,2.5e-05,2.5e-05,4e-04,534101,7199228,224
"Nanuq",TRUE,"1999","reference",0,"lake",2.5,NA,0.0025,NA,NA,NA,NA,5,NA,NA,NA,2.5,0.5,NA,NA,11.1,NA,NA,3,2.5,NA,NA,NA,NA,NA,NA,NA,0.003,0.003,5e-04,6.5,5e-04,NA,NA,NA,NA,NA,NA,3,0.0983333333333333,NA,2.91666666666667,0.19,NA,NA,NA,534101,7199228,225
"Nanuq",TRUE,"2000","reference",0,"lake",2.5,0.0062,0.01175,0.0001175,9.5e-05,0.0014975,1e-04,5.5,5e-04,2.5e-05,0.571,2.5,0.5,0.000195,5e-05,12.35,3e-04,NA,3,2.5,0.0115,7.625e-05,0.394,0.0019,1e-05,3e-05,0.0002075,0.003,0.001,5e-04,6.525,5e-04,0.34625,5e-05,NA,5e-05,0.401,0.00415,3,0.025,NA,1.5,0.215,2.5e-05,2.5e-05,4e-04,534101,7199228,226
"Nanuq",TRUE,"2001","reference",0,"lake",3.125,0.00635,0.004375,0.00014,1.5e-05,0.0016125,1e-04,5.75,5e-04,2.5e-05,0.61175,2.5,0.5,3e-05,5e-05,11.95,3e-04,NA,3,2.5,0.01425,2.5e-05,0.389,0.00405,1e-05,3e-05,0.0002175,0.003,0.001,NA,6.55,0.00725,0.36125,5e-05,0.05,5e-05,0.409,0.00425,3.75,0.03125,NA,1.5,0.05,2.5e-05,2.5e-05,4e-04,534101,7199228,227
"Nanuq",TRUE,"2002","reference",0,"lake",7,0.005125,0.0025,0.000195,0.00013,0.0014875,1e-04,9,5e-04,2.5e-05,0.6125,2.5,0.5,3e-05,5e-05,12.45,3e-04,NA,3,2.5,0.01,3.875e-05,0.40375,0.0023,1e-05,3e-05,0.00019,0.003,0.001,5e-04,6.625,0.001125,0.35225,5e-05,0.05,5e-05,0.442,0.004375,7,0.145,NA,1.5,0.05,2.5e-05,2.5e-05,4e-04,534101,7199228,228
"Nanuq",TRUE,"2003","reference",0,"lake",2.5,0.0059,0.0025,0.00017,0.00012,0.00148333333333333,1e-04,2.5,5e-04,2.5e-05,0.603666666666667,2.5,0.5,3e-05,5e-05,10.7,3e-04,NA,4,2.5,0.011,2.5e-05,0.449333333333333,0.00223333333333333,1e-05,3e-05,0.00018,0.003,0.001,5e-04,6.8,0.00166666666666667,0.345,5e-05,0.05,5e-05,0.426,0.0042,3,0.0833333333333333,NA,1.5,0.11,2.5e-05,2.5e-05,4e-04,534101,7199228,229
"Nanuq",TRUE,"2004","reference",0,"lake",3.2,0.0048,0.00773333333333333,5e-05,0.000120333333333333,0.00173333333333333,1e-04,3.2,5e-04,2.5e-05,0.669666666666667,0.5,0.25,5e-05,5e-05,10.0333333333333,0.00025,0.01,3.33,0.5,0.005,2.5e-05,0.402,0.00250666666666667,1e-05,2.5e-05,0.000206666666666667,0.0025,5e-04,5e-04,6.51666666666667,0.00133333333333333,0.382,5e-05,0.034,5e-05,0.465333333333333,0.00453666666666667,6.56666666666667,0.101333333333333,1.42666666666667,1.5,0.24,1.33333333333333e-05,2.5e-05,7e-04,534101,7199228,230
"Nanuq",TRUE,"2005","reference",0,"lake",3.05,0.0091,0.0025,5e-05,0.0001095,0.001955,1e-04,3.05,5e-04,2.5e-05,2.329,1,0.25,5e-05,0.00011,10.15,0.00025,0.01,7.57,1,0.01,0.0001225,0.425,0.002985,1e-05,2.5e-05,0.00022,0.0025,5e-04,5e-04,6.575,0.0018,0.3585,5e-05,0.0855,5e-05,0.48,0.005345,6.65,0.0845,1.435,1.5,0.505,1.8e-05,6.05e-05,0.00085,534101,7199228,231
"Nanuq",TRUE,"2006","reference",0,"lake",2.83333333333333,0.00996666666666667,0.0025,5e-05,0.00012,0.00162,1e-04,2.83333333333333,5e-04,2.5e-05,0.665666666666667,1,0.25,5e-05,5e-05,10.1666666666667,0.000366666666666667,NA,3.33666666666667,1,0.015,0.00121433333333333,0.406666666666667,0.00347666666666667,1e-05,2.5e-05,0.000233333333333333,0.0025,0.000766666666666667,5e-04,6.79333333333333,0.001,0.373,5e-05,0.0786666666666667,5e-05,0.444,0.00445333333333333,4.86666666666667,0.119666666666667,2.75666666666667,1.5,0.403333333333333,1.4e-05,2.5e-05,0.00116666666666667,534101,7199228,232
"Nanuq",TRUE,"2007","reference",0,"lake",2.48333333333333,0.00635,0.00308333333333333,5e-05,9.13333333333333e-05,0.00191,1e-04,2.48333333333333,5e-04,2.5e-05,0.6355,1,0.25,5e-05,5e-05,11.1333333333333,0.000366666666666667,NA,3.25166666666667,1,0.0118333333333333,0.000727833333333333,0.404333333333333,0.00182666666666667,1e-05,2.5e-05,0.000176666666666667,0.0025,5e-04,0.000683333333333333,6.60833333333333,0.00321666666666667,0.359666666666667,5e-05,0.119333333333333,5e-05,0.4545,0.00442666666666667,6.66666666666667,0.0983333333333333,1.905,1.5,0.276666666666667,1.25e-05,2.5e-05,0.00075,534101,7199228,233
"Nanuq",TRUE,"2008","reference",0,"lake",2.45,0.00588333333333333,0.00408333333333333,5e-05,0.000107166666666667,0.00145833333333333,1e-04,2.45,5e-04,2.5e-05,0.638,1,0.25,6.83333333333333e-05,5e-05,10.95,0.00044,NA,3.28666666666667,1,0.005,5.01666666666667e-05,0.412,0.00144666666666667,1e-05,2.5e-05,0.00022,0.0025,5e-04,5e-04,6.525,0.00241666666666667,0.3685,7.5e-05,0.0816666666666667,5e-05,0.4425,0.00438833333333333,6.28333333333333,0.105,1.73666666666667,1.5,0.271666666666667,1.3e-05,7.68333333333333e-05,6e-04,534101,7199228,234
"Nanuq",TRUE,"2009","reference",0,"lake",3.01666666666667,0.00888333333333333,0.0025,5e-05,0.000124333333333333,0.00159666666666667,1e-04,3.01666666666667,5e-04,5e-06,0.9465,1,0.25,0.000378333333333333,5e-05,11.7666666666667,0.000385,NA,4.145,1,0.0375,0.000424833333333333,0.432666666666667,0.00307,1e-05,2.5e-05,0.000198333333333333,0.0025,5e-04,5e-04,6.68,0.00166666666666667,0.362,0.000211666666666667,0.109,5e-05,0.450833333333333,0.00479333333333333,7.15,0.111666666666667,1.91666666666667,1.5,0.295,1.73333333333333e-05,0.0001075,5e-04,534101,7199228,235
"Nanuq",TRUE,"2010","reference",0,"lake",3.31666666666667,0.0105166666666667,0.0025,5e-05,0.000111333333333333,0.00157833333333333,1e-04,3.31666666666667,0.00385,5e-06,0.688833333333333,1,0.25,0.000101666666666667,5e-05,10.05,0.000438333333333333,NA,3.52166666666667,1,0.00733333333333333,0.000186166666666667,0.438333333333333,0.00270333333333333,1e-05,2.5e-05,0.000403333333333333,0.0025,5e-04,5e-04,6.69333333333333,0.0024,0.3835,5e-05,0.108333333333333,5e-05,0.476,0.00467833333333333,7.33333333333333,0.0308333333333333,2.02,1.5,0.295,1.51666666666667e-05,2.5e-05,5e-04,534101,7199228,236
"Nanuq",TRUE,"2011","reference",0,"lake",3.16666666666667,0.00598333333333333,0.00606666666666667,5e-05,9.95e-05,0.00175333333333333,5e-06,3.16666666666667,0.0025,5e-06,0.654333333333333,1,0.25,5e-05,5e-05,11.7333333333333,0.000453333333333333,NA,3.42833333333333,1,0.005,2.46666666666667e-05,0.4355,0.001455,1e-05,2.5e-05,0.000197833333333333,0.01065,0.00445,5e-04,6.66,0.00278333333333333,0.3625,2e-05,0.0951666666666667,5e-06,0.4575,0.00448833333333333,7.96666666666667,0.111666666666667,2.40333333333333,1.5,0.436666666666667,1.61666666666667e-05,2.5e-05,0.000833333333333333,534101,7199228,237
"Nanuq",TRUE,"2012","reference",0,"lake",3.36666666666667,0.0081,0.0025,5e-05,0.000113,0.00155,5e-06,3.36666666666667,0.00301666666666667,5e-06,0.707333333333333,1,0.25,8e-05,5e-05,10.25,0.000745,NA,3.65333333333333,1,0.00716666666666667,9e-06,0.458333333333333,0.00171166666666667,1e-05,2.5e-05,0.000218666666666667,0.0025,5e-04,5e-04,6.67666666666667,0.00246666666666667,0.378833333333333,2e-05,0.109,5e-06,0.482833333333333,0.00487,8.08333333333333,0.106666666666667,2.44,1.5,0.488333333333333,1.83333333333333e-05,5.11666666666667e-05,0.00075,534101,7199228,238
"Nanuq",TRUE,"2013","reference",0,"lake",3.66666666666667,0.00656666666666667,0.0025,5e-05,0.000132166666666667,0.00160166666666667,5e-06,3.66666666666667,0.0025,5e-06,0.739666666666667,1,0.25,5e-05,5e-05,11.6833333333333,0.00046,NA,3.87333333333333,1,0.005,7.66666666666667e-06,0.4915,0.00162666666666667,5e-06,2.5e-05,0.0002105,0.00375,5e-04,5e-04,6.72333333333333,0.00263333333333333,0.3925,2e-05,0.0948333333333333,5e-06,0.511333333333333,0.00495,8.15,0.111666666666667,2.17,1.76666666666667,0.345,1.66666666666667e-05,2.5e-05,0.00075,534101,7199228,239
"Nanuq",TRUE,"2014","reference",0,"lake",3.175,0.0067,0.0025,5e-05,8.925e-05,0.0015825,5e-06,3.175,0.0025,5e-06,0.7375,1,0.25,5e-05,5e-05,11.9,0.0003825,NA,3.8725,1,0.005,5e-06,0.49375,0.00145,5e-06,2.5e-05,0.0001835,0.0025,5e-04,0.000825,6.745,0.004025,0.39,2e-05,0.07325,5e-06,0.508,0.004965,7.975,0.12925,2.23,1.5,0.3325,1.775e-05,2.5e-05,0.000675,534101,7199228,240
"Nanuq",TRUE,"2015","reference",0,"lake",3.625,0.007175,0.0025,5e-05,0.00010825,0.0015875,5e-06,3.625,0.0025,5e-06,0.727,0.5,0.25,5e-05,5e-05,12.525,0.0004025,0.01,3.855,0.5,0.005,9e-06,0.496,0.00252,2.5e-06,2.5e-05,0.00020025,0.0025,5e-04,5e-04,6.6525,0.001,0.42475,2e-05,0.032,5e-06,0.53725,0.0048675,8.6,0.12075,2.58,1.5,0.2525,1.5e-05,2.5e-05,5e-04,534101,7199228,241
"Nanuq",TRUE,"2016","reference",0,"lake",3.425,0.00615,0.0025,5e-05,0.0001145,0.00168,5e-06,3.425,0.0025,5e-06,0.771,0.5,0.25,5e-05,5e-05,12.35,0.0003225,0.01,4.14,0.5,0.01375,7.25e-06,0.53775,0.0041425,2.5e-06,2.5e-05,0.00021125,0.0025,5e-04,5e-04,6.5275,0.00395,0.43525,2e-05,0.0735,5e-06,0.551,0.00533,8.2,0.1185,2.195,1.5,0.3025,1.95e-05,2.5e-05,0.00085,534101,7199228,242
"Nanuq",TRUE,"2017","reference",0,"lake",3.4,0.005205,0.0025,1e-05,0.00012,0.0015925,5e-06,3.4,0.0025,2.5e-06,0.8185,0.5,0.25,5e-05,1.43e-05,12.25,0.00041,0.01675,4.3725,0.5,0.008525,1.275e-05,0.566,0.00317,2.5e-06,4.325e-05,0.00021325,0.0015,5e-04,5e-04,6.7125,0.001,0.4285,2e-05,0.0955,2.5e-06,0.6055,0.0057175,8.625,0.134,2.37,1.5,0.225,1.695e-05,2.5e-05,0.00049,534101,7199228,243
"Nanuq",TRUE,"2018","reference",0,"lake",4.025,0.005105,0.0025,1e-05,0.00011875,0.001585,5e-06,4.025,0.0025,2.5e-06,0.7815,0.5,0.25,5e-05,1.6e-05,13.35,0.0003425,0.018,4.2675,0.5,0.009175,5e-06,0.562,0.003475,2.5e-06,2.5e-05,0.0001795,0.0015,5e-04,5e-04,6.8725,0.002625,0.419,2e-05,0.09325,2.5e-06,0.54775,0.005395,8.8,0.12225,2.135,1.5,0.2775,1.7075e-05,2.5e-05,0.00025,534101,7199228,244
"Nanuq",TRUE,"2019","reference",0,"lake",3.5,0.006405,0.00425,1e-05,0.000113,0.0015175,2.5e-06,3.5,0.0025,2.5e-06,0.78875,0.5,0.25,5e-05,1.3975e-05,15.65,0.00038425,0.01725,4.3825,0.5,0.0076,8.25e-06,0.58575,0.0019625,2.5e-06,2.5e-05,0.00022125,0.0065,0.00155,5e-04,6.8925,0.001,0.42175,2e-05,0.09075,2.5e-06,0.56375,0.0052075,10.15,0.13075,2.465,1.5,0.2725,1.65e-05,2.5e-05,0.00025,534101,7199228,245
"Nanuq",TRUE,"2020","reference",0,"lake",3.75,0.0103225,0.0105,1e-05,0.00010725,0.0015625,5e-06,3.748999,0.0025,2.5e-06,0.82575,0.25,1.035,3.125e-05,3.2075e-05,13.3,0.00042225,0.02,4.3425,0.25,0.013275,7.4e-06,0.55425,0.003415,9.5e-07,0.000117,0.0001925,0.00165,0.000675,5e-04,6.145,0.001,0.38575,2e-05,0.0925,2.5e-06,0.57675,0.0051275,7.675,0.1225,1.975,1.125,0.15,1.9075e-05,2.5e-05,0.0005675,534101,7199228,246
"Nanuq",TRUE,"2021","reference",0,"lake",2.83,0.008265,0.0059,1e-05,0.0001055,0.00175,5e-06,2.83,0.0106,2.5e-06,0.801,0.25,0.955,2.5e-05,2.94e-05,14,0.0004675,0.0195,4.535,0.25,0.01705,3.95e-06,0.6165,0.00784,9.5e-07,2.5e-05,0.0003565,0.002,0.0012,5e-04,6.13,0.001,0.434,2e-05,0.0835,2.5e-06,0.628,0.00568,7.15,0.1315,2.15,1.1,0.3,2e-05,2.5e-05,0.001675,534101,7199228,247
"Nema",FALSE,"1995","koala",36,"lake",4.9,0.0292,0.0079,0.00032,8e-05,0.005,0.0015,4.9,0.025,6e-05,0.9366,0.5,1,5e-04,5e-04,17.42,7e-04,NA,4.77,NA,0.044,0.0014,0.5976,0.0025,2.5e-05,5e-04,5e-04,0.0025,0.001,6e-04,6.562,0.0054,NA,0.00025,NA,5e-06,NA,NA,11.6,NA,NA,2,0.532,5.2e-05,0.0025,0.0011,513770,7171196,248
"Nema",FALSE,"1996","koala",36,"lake",4.33333333333333,0.0226666666666667,0.0133333333333333,2.5e-05,0.000206666666666667,0.00369333333333333,0.00025,NA,0.002,2.5e-05,0.873333333333333,NA,0.666666666666667,1e-04,5e-05,15.2333333333333,0.00103333333333333,NA,4.6,NA,0.07,5.16666666666667e-05,0.592333333333333,0.00492,NA,9e-05,0.000433333333333333,0.0025,0.001,0.00233333333333333,6.52,0.008,1,5e-04,0.0633333333333333,5e-06,1,0.008,NA,NA,NA,2,0.4,5e-05,5e-05,0.001,513770,7171196,249
"Nema",FALSE,"1997","koala",36,"lake",4.66666666666667,0.0176666666666667,0.00366666666666667,2.5e-05,2e-04,0.00271333333333333,0.00025,NA,0.002,2.5e-05,0.9,NA,0.6,0.00025,0.000133333333333333,18.3333333333333,0.000966666666666667,NA,5.51333333333333,NA,0.05,4.33333333333333e-05,0.555,0.00425,5e-06,6e-05,4e-04,0.00566666666666667,0.001,5e-04,6.43,0.00533333333333333,1,5e-04,0.0596666666666667,5e-06,1,0.00796666666666667,8.33333333333333,NA,NA,3,NA,5.33333333333333e-05,5e-04,5e-04,513770,7171196,250
"Nema",FALSE,"1998","koala",36,"lake",NA,0.00636666666666667,0.0116666666666667,8.08333333333333e-05,0.000218333333333333,0.00334083333333333,1e-04,NA,0.0035,2.5e-05,NA,NA,NA,0.0008525,5e-05,23.5083333333333,0.00111666666666667,NA,5.66666666666667,NA,0.0149166666666667,2.5e-05,0.718166666666667,0.000616666666666667,1e-05,0.000324166666666667,0.0004425,0.00325,NA,0.001,6.87916666666667,0.00641666666666667,NA,5.41666666666667e-05,NA,5e-05,NA,NA,NA,NA,NA,2.58333333333333,0.808333333333333,2.5e-05,2.5e-05,4e-04,513770,7171196,251
"Nema",FALSE,"1999","koala",36,"lake",5.66666666666667,NA,0.00533333333333333,NA,NA,NA,NA,6.66666666666667,NA,NA,NA,2.5,0.5,NA,NA,17.9333333333333,NA,NA,5,2.5,NA,NA,NA,NA,NA,NA,NA,0.003,0.003,5e-04,6.55,0.00516666666666667,NA,NA,NA,NA,NA,NA,7.83333333333333,0.228333333333333,NA,2.41666666666667,0.233333333333333,NA,NA,NA,513770,7171196,252
"Nema",FALSE,"2000","koala",36,"lake",7.5,0.01795,0.007375,0.00014,0.0002025,0.0044625,1e-04,9.25,5e-04,2.5e-05,1.14,2.5,0.5,7.75e-05,5e-05,24.2,0.001,NA,6,2.5,0.08475,2.5e-05,0.7235,0.009775,1e-05,0.0003675,0.000495,0.003,0.001,5e-04,6.75,0.003,0.69525,5e-05,NA,5e-05,0.56675,0.010375,10.5,0.23,NA,1.5,0.4875,6e-05,3.75e-05,4e-04,513770,7171196,253
"Nema",FALSE,"2001","koala",36,"lake",7.75,0.0193,0.0025,0.000215,1.5e-05,0.005145,1e-04,9.75,0.00125,2.5e-05,1.5225,2.5,0.5,3e-05,5e-05,30.375,0.001075,NA,8,2.5,0.05625,2.5e-05,1.1025,0.007625,1e-05,0.0010525,0.0004725,0.02825,0.0085,NA,6.8,0.0085,0.8325,5e-05,0.05,5e-05,0.652,0.0137,13,0.225,NA,1.5,0.3,6e-05,2.5e-05,4e-04,513770,7171196,254
"Nema",FALSE,"2002","koala",36,"lake",10.25,0.019175,0.0025,0.000385,0.000245,0.00664,1e-04,12.75,0.002,2.5e-05,2.5975,2.5,0.875,8.25e-05,5e-05,46.85,0.0011,NA,14.5,2.5,0.0555,2.5e-05,1.95,0.005175,1e-05,0.0018275,0.0005175,0.003,0.001,5e-04,6.975,0.00775,1.4975,5e-05,0.05,5e-05,1.05,0.022875,22.75,0.37,NA,1.5,0.1475,3.75e-05,3.125e-05,0.00055,513770,7171196,255
"Nema",FALSE,"2003","koala",36,"lake",8,0.0222,0.0025,0.00022,0.00026,0.007345,1e-04,9.5,0.002,2.5e-05,2.555,2.5,2,9e-05,5e-05,42.3,0.0012,NA,15.5,2.5,0.0795,2.5e-05,1.93,0.00935,1e-05,0.001785,0.000725,0.003,0.001,5e-04,7.25,0.0085,1.63,5e-05,0.05,5e-05,1.11,0.0227,22,0.345,NA,4,0.635,6e-05,8e-05,4e-04,513770,7171196,256
"Nema",FALSE,"2004","koala",36,"lake",11.15,0.01825,0.0207,0.00051,0.0002335,0.0143,1e-04,11.15,0.00275,2.5e-05,4.325,0.5,4.695,0.00019,5e-05,79.5,0.000955,0.026,25.5,0.5,0.043,2.5e-05,3.57,0.004305,1e-05,0.009045,0.00085,0.1705,0.0013,5e-04,6.95,0.0061,3.56,5e-05,0.025,5e-05,1.88,0.04725,44.45,0.266,3.055,1.5,0.585,6.8e-05,7.25e-05,0.00085,513770,7171196,257
"Nema",FALSE,"2005","koala",36,"lake",17.9,0.0196,0.0153,0.000875,0.000261,0.02475,1e-04,17.9,0.00365,2.5e-05,7.84,1,13.05,5e-05,5e-05,158.5,0.00093,0.031,52.7,1,0.0185,0.000187,8.045,0.003805,1e-05,0.0206,0.00092,0.59,0.00415,0.00295,7.105,0.00505,6.69,0.000145,0.025,5e-05,4.185,0.1055,85.3,0.2845,3.075,1.5,0.475,0.000113,0.0001005,0.00115,513770,7171196,258
